index,answer,prediction,answer_clean,pred_clean,correct,cer,wer,jaro_winkler
1733,ротонда,рОТОЮда,ротонда,ротоюда,False,0.14285714285714285,1.0,0.05714285714285716
1734,"высидеть
Тарашкевич
Смолик",высидеть Тарашкевич Смолик,высидеть тарашкевич смолик,высидеть тарашкевич смолик,True,0.0,0.0,0.0
1735,"Барселона Челябинск
инфракрасный корейский;
молчаливый лубок
toward Ефременко
гнусность       .",Барселона Челябинск инфракрасный кОрейский; молчаливый   лубок >З З Ефременко ГНУСНОСТЬ,барселона челябинск инфракрасный корейский; молчаливый лубок toward ефременко гнусность       .,барселона челябинск инфракрасный корейский; молчаливый   лубок >з з ефременко гнусность,False,0.16842105263157894,0.3,0.06100682741336105
1736,Покровский,"""Покроеско?)",покровский,"""покроеско?)",False,0.5,1.0,0.23888888888888893
1737,"разрывной
щедрый
юноша",Разрыеной шебрый юнопа,разрывной щедрый юноша,разрыеной шебрый юнопа,False,0.18181818181818182,1.0,0.11770334928229653
1738,"почтить Бронникова
Поплавская завопить",ве <!шь Бронншкова Пошсеаая :60ш,почтить бронникова поплавская завопить,ве <!шь бронншкова пошсеаая :60ш,False,0.5526315789473685,1.25,0.4162280701754386
1739,"Шойгу
Иудея",шобу Иуаея,шойгу иудея,шобу иуаея,False,0.2727272727272727,1.0,0.1260606060606061
1740,исламист?,ЧСламчс<?,исламист?,чсламчс<?,False,0.3333333333333333,1.0,0.22222222222222232
1741,молчок,мо) ЛЧоМ,молчок,мо) лчом,False,0.5,2.0,0.14444444444444438
1742,Паршиков косая,ПАРШИКОВ КОССАЯ,паршиков косая,паршиков коссая,False,0.07142857142857142,0.5,0.013333333333333308
1743,sand,$А),sand,$а),False,1.0,1.0,1.0
1744,"урвать
протянуть
ввод
совок  ,
никогда",{ рзашь шь эля ну  2од  <  о `,"урвать протянуть ввод совок  , никогда",{ рзашь шь эля ну  2од  <  о `,False,0.7105263157894737,1.5,0.4527046783625731
1745,"послание
Марин",посланше Маршн,послание марин,посланше маршн,False,0.14285714285714285,1.0,0.05714285714285716
1746,"пародист,",(@родшсп;,"пародист,",(@родшсп;,False,0.5555555555555556,1.0,0.37037037037037035
1747,лимон,МИМон,лимон,мимон,False,0.2,1.0,0.1333333333333333
1748,властелин,@АСТЕЛИЧ,властелин,@астелич,False,0.3333333333333333,1.0,0.19444444444444453
1749,пружинный,Пружиый,пружинный,пружиый,False,0.2222222222222222,1.0,0.0444444444444444
1750,"Боева
свод",Во=ва Сьан,боева свод,во=ва сьан,False,0.5,1.0,0.43333333333333335
1751,неисчерпаемый,ноисчерпаем ;,неисчерпаемый,ноисчерпаем ;,False,0.23076923076923078,2.0,0.2584615384615384
1752,"канал
оправить:
нервозный
Франция
ожесточенный",канал оправИть: Нервозныи Франция ожесточенныи,канал оправить: нервозный франция ожесточенный,канал оправить: нервозныи франция ожесточенныи,False,0.043478260869565216,0.4,0.031027667984189766
1753,наотрез:,чоаоа,наотрез:,чоаоа,False,0.875,1.0,0.6166666666666667
1754,"Совбез?
Монахов
Ромейко",0 Совбан? мону Ромёду о6,совбез? монахов ромейко,0 совбан? мону ромёду о6,False,0.5652173913043478,1.6666666666666667,0.39649758454106276
1755,притоп,тритоп,притоп,тритоп,False,0.16666666666666666,1.0,0.11111111111111105
1756,набухнуть what,"""Е",набухнуть what,"""е",False,1.0,1.0,1.0
1757,кафель,хафель,кафель,хафель,False,0.16666666666666666,1.0,0.11111111111111105
1758,"заданный Светлов
потушить тыловой",заданъй Светлов погушигь тылсвой,заданный светлов потушить тыловой,заданъй светлов погушигь тылсвой,False,0.15151515151515152,0.75,0.08387445887445877
1759,"слетать Шкель
Троцюк
особа",слетеь Шкель Троцюск особа,слетать шкель троцюк особа,слетеь шкель троцюск особа,False,0.11538461538461539,0.5,0.0641025641025641
1760,выпрямить,"8Ы0ЯмИ,Ь",выпрямить,"8ы0ями,ь",False,0.4444444444444444,1.0,0.27314814814814825
1761,"Сергеев -
журавль
Бондарчук",Сер аее с #ур азль Б онд ар чу к 9]|,сергеев - журавль бондарчук,сер аее с #ур азль б онд ар чу к 9]|,False,0.5555555555555556,2.75,0.20819304152637486
1762,"Погодина
Шайдуллина
Гагарин",Пгоди Шйдуллиа Гагаин,погодина шайдуллина гагарин,пгоди шйдуллиа гагаин,False,0.2222222222222222,1.0,0.18095238095238098
1763,Иден,Идрк,иден,идрк,False,0.5,1.0,0.33333333333333337
1764,оптовый,оп/озы,оптовый,оп/озы,False,0.42857142857142855,1.0,0.20317460317460312
1765,"абсцисса бортик закипать
обвинение возрадоваться
эластичность лысый лань
переспорить палеолит",абсцисса   боргик закилать обвинение возрадоваться эластичность ЛЫСЫЙ лань переспорить палеолиг,абсцисса бортик закипать обвинение возрадоваться эластичность лысый лань переспорить палеолит,абсцисса   боргик закилать обвинение возрадоваться эластичность лысый лань переспорить палеолиг,False,0.053763440860215055,0.3,0.1036445953593661
1766,Девяткин,Девяткин,девяткин,девяткин,True,0.0,0.0,0.0
1767,вкруговую Гнездилов Миненкова,вкруеовую Гнездиов МиненкоВа,вкруговую гнездилов миненкова,вкруеовую гнездиов миненкова,False,0.06896551724137931,0.6666666666666666,0.06538040503557752
1768,уточнить,УТОчнить,уточнить,уточнить,True,0.0,0.0,0.0
1769,decide,Яес= %е,decide,яес= %е,False,1.1666666666666667,2.0,1.0
1770,крохотный,крохо 2,крохотный,крохо 2,False,0.4444444444444444,2.0,0.14603174603174596
1771,"эпидермис Гринева
градостроительный
фон Петрачков
медь",апидермис Грине. гадастрпительним Фан Петрячкп} медъ,эпидермис гринева градостроительный фон петрачков медь,апидермис грине. гадастрпительним фан петрячкп} медъ,False,0.24074074074074073,1.0,0.26512842598113917
1772,Гринько,Гримньсо,гринько,гримньсо,False,0.2857142857142857,1.0,0.09166666666666667
1773,слюда,слюд ,слюда,слюд,False,0.2,1.0,0.040000000000000036
1774,"эротичный
полотно мучнистый
соответствие Малков
перевыполнить кубик",эротичныи полотно мучтистыи соответствис малков перевьшолнить кубик,эротичный полотно мучнистый соответствие малков перевыполнить кубик,эротичныи полотно мучтистыи соответствис малков перевьшолнить кубик,False,0.08955223880597014,0.5714285714285714,0.11778810863714217
1775,"участь Иден
ясновидец
несвободный:",участь Иден ЯСНОВИДеЦ НеСВОбоДНЫй:,участь иден ясновидец несвободный:,участь иден ясновидец несвободный:,True,0.0,0.0,0.0
1776,"неоспоримый
особенность",#ОСПООИМЫЙ О(Обё#ОС7Ь,неоспоримый особенность,#оспооимый о(обё#ос7ь,False,0.34782608695652173,1.0,0.30006901311249135
1777,Мурашев,Мурашев,мурашев,мурашев,True,0.0,0.0,0.0
1778,39515,{,39515,{,False,1.0,1.0,1.0
1779,"Мишук     ?
привязка пятая",МИШК 2 ПРИВЯВКА ПЯТАЯ,мишук     ? привязка пятая,мишк 2 привявка пятая,False,0.2692307692307692,0.75,0.13416554206027898
1780,"вовлекаться
отпрыск съестной
заупокойный   .",Е]яь Оть;Е: (Саюй Еуушойяй,вовлекаться отпрыск съестной заупокойный   .,е]яь оть;е: (саюй еуушойяй,False,0.7045454545454546,1.0,0.46532634032634024
1781,"между
Рынкевич",межоу РынкеВич,между рынкевич,межоу рынкевич,False,0.07142857142857142,0.5,0.033333333333333326
1782,"недодать бюрократизм
9273256259 триумвират
зачин невыдуманный
прозаично
регламент выслушать",п##ц4 ЫСВсЖРАТЕ #' 94325*259 #ИУМВИВ4Е Р#шИн НЕВЗЕМАНЙ ПРОЗАИЧНО РЕГЛАМЕНТ ВЫСЛУНИАТЫ,недодать бюрократизм 9273256259 триумвират зачин невыдуманный прозаично регламент выслушать,п##ц4 ысвсжрате #' 94325*259 #иумвив4е р#шин невземанй прозаично регламент выслуниаты,False,0.3956043956043956,0.8888888888888888,0.34756877109818285
1783,ортодоксия,ОрГодоксий,ортодоксия,оргодоксий,False,0.2,1.0,0.10666666666666669
1784,"отлеживаться
пенсильванский
отлогий
фреймовый
единомышленник",отлеживаться пенсильванский ОТЛОГИй фреймовый единомышленник,отлеживаться пенсильванский отлогий фреймовый единомышленник,отлеживаться пенсильванский отлогий фреймовый единомышленник,True,0.0,0.0,0.0
1785,атавизм,атавием,атавизм,атавием,False,0.14285714285714285,1.0,0.05714285714285716
1786,егерь,егерь,егерь,егерь,True,0.0,0.0,0.0
1787,Шарапов,Шарапов,шарапов,шарапов,True,0.0,0.0,0.0
1788,Силюк(,Ёюк(,силюк(,ёюк(,False,0.5,1.0,0.25
1789,"превращение разгонять зачать
шелохнуться министерство
обидеть field тявкать",прюоЕращенэ РОзПОНЯтЬ а!ь ШэЛхНутЬЯ МИСТерсть Фбилеть {*} Т.:ЗЪЬ,превращение разгонять зачать шелохнуться министерство обидеть field тявкать,прюоеращенэ розпонять а!ь шэлхнутья мистерсть фбилеть {*} т.:зъь,False,0.4,1.0,0.32973497732426305
1790,взад,Фзад,взад,фзад,False,0.25,1.0,0.16666666666666663
1791,"всасывание бурно
сцеживать мастак
сбрасывать
подправить трояк
9324386687",всасыванше бурно сцехъвашь масшак сбрасываь тодправшшъ прояк 9324386687,всасывание бурно сцеживать мастак сбрасывать подправить трояк 9324386687,всасыванше бурно сцехъвашь масшак сбрасываь тодправшшъ прояк 9324386687,False,0.1527777777777778,0.75,0.08880505253744686
1792,Капитонова,КАпитонОВА,капитонова,капитонова,True,0.0,0.0,0.0
1793,"инкубатор
алхимик
стихи:",инкубатор :укии ои,инкубатор алхимик стихи:,инкубатор :укии ои,False,0.4166666666666667,0.6666666666666666,0.1216666666666667
1794,"подвес   -
перевернуть
термитник",[у?3ес Цанасерну ш:'ишник шъ,подвес   - перевернуть термитник,[у?3ес цанасерну ш:'ишник шъ,False,0.71875,1.0,0.4790521978021979
1795,"9811018780
миндалевидный",9811018780 миндалевицюй,9811018780 миндалевидный,9811018780 миндалевицюй,False,0.125,0.5,0.04239130434782612
1796,Кулаев-,Кулаев-,кулаев-,кулаев-,True,0.0,0.0,0.0
1797,акмеист,Якмеист,акмеист,якмеист,False,0.14285714285714285,1.0,0.09523809523809523
1798,"склеп
40443!",ссклвп 404431,склеп 40443!,ссклвп 404431,False,0.25,1.0,0.11923076923076925
1799,"фураж
навек:",фураж нвек:,фураж навек:,фураж нвек:,False,0.08333333333333333,0.5,0.01666666666666672
1800,пашня,ПаШНЯ,пашня,пашня,True,0.0,0.0,0.0
1801,"сколько
почему-то
пряный",СКОЛЬКо почему-то пряный,сколько почему-то пряный,сколько почему-то пряный,True,0.0,0.0,0.0
1802,"9527049639
Силкова
плодоножка",9527049639 Сшкова подоножкка,9527049639 силкова плодоножка,9527049639 сшкова подоножкка,False,0.13793103448275862,0.6666666666666666,0.03497536945812818
1803,"халатик
накинуть,",халати НаКИНУТЬ;,"халатик накинуть,",халати накинуть;,False,0.11764705882352941,1.0,0.06269607843137248
1804,"field
голый",{й@ф голый,field голый,{й@ф голый,False,0.45454545454545453,0.5,0.2848484848484848
1805,Брич,Брич,брич,брич,True,0.0,0.0,0.0
1806,варна:,варна:,варна:,варна:,True,0.0,0.0,0.0
1807,9575080352,9575080352,9575080352,9575080352,True,0.0,0.0,0.0
1808,"станс
Мазитов
62196",станс Мазитов 62196,станс мазитов 62196,станс мазитов 62196,True,0.0,0.0,0.0
1809,шитый,шигьй,шитый,шигьй,False,0.4,1.0,0.21333333333333326
1810,Михайличенко,Михайличенко,михайличенко,михайличенко,True,0.0,0.0,0.0
1811,"Гаврилин
Христос
румынский
Воронина!
напрямую",Гаврил.н Хрчсшос румынскцй Воронцна! напрямую,гаврилин христос румынский воронина! напрямую,гаврил.н хрчсшос румынскцй воронцна! напрямую,False,0.1111111111111111,0.8,0.0444444444444444
1812,платочек,ПЛАТОЧЕК,платочек,платочек,True,0.0,0.0,0.0
1813,"экстренно
Валерия",9ксшренно Валерая,экстренно валерия,9ксшренно валерая,False,0.17647058823529413,1.0,0.11764705882352944
1814,"Кукса Королюк
модернистский",Кукса Королюк модернистский,кукса королюк модернистский,кукса королюк модернистский,True,0.0,0.0,0.0
1815,"поваляться
остывать дотация
Кулькова",поваляться остывать дотация Кулькова,поваляться остывать дотация кулькова,поваляться остывать дотация кулькова,True,0.0,0.0,0.0
1816,"Киричук
томный
хромосомный
нерв    -",Киричук ТОМНЫИ хромосомный нерв,киричук томный хромосомный нерв    -,киричук томныи хромосомный нерв,False,0.16666666666666666,0.4,0.07978494623655907
1817,"трущобный
императив",ТРУЩОБНЫЙ ИМПЕРАТИВ,трущобный императив,трущобный императив,True,0.0,0.0,0.0
1818,"урочный
жжение",урочый жжение,урочный жжение,урочый жжение,False,0.07142857142857142,0.5,0.06043956043956045
1819,"лающий
оголить
вердикт",лающиб 020л ч[ъ 6ердчкш,лающий оголить вердикт,лающиб 020л ч[ъ 6ердчкш,False,0.5,1.3333333333333333,0.310935441370224
1820,эска,эска,эска,эска,True,0.0,0.0,0.0
1821,Мирук,МИируК,мирук,миирук,False,0.2,1.0,0.0444444444444444
1822,62926,5.Ц_; 64020,62926,5.ц_; 64020,False,1.8,2.0,0.5696969696969696
1823,прачка Якутск,= <,прачка якутск,= <,False,0.9230769230769231,1.0,0.52991452991453
1824,"завладеть
сквош",зВладеги п}пш СО.:,завладеть сквош,звладеги п}пш со.:,False,0.7333333333333333,1.5,0.3592592592592593
1825,Мальцева,МалЬцева,мальцева,мальцева,True,0.0,0.0,0.0
1826,"Гацук
руины",Гацук ручны,гацук руины,гацук ручны,False,0.09090909090909091,0.5,0.036363636363636376
1827,уста,УСГА,уста,усга,False,0.25,1.0,0.1333333333333333
1828,"пурпур
гоночный
Адамова
чиркать",пурпур ГОНОЧНЫЙ Адамова Чиркать,пурпур гоночный адамова чиркать,пурпур гоночный адамова чиркать,True,0.0,0.0,0.0
1829,смести.,1Це [с- Ш ем,смести.,1це [с- ш ем,False,1.4285714285714286,4.0,0.6825396825396826
1830,Оборина бравый,Оборшна брабый,оборина бравый,оборшна брабый,False,0.14285714285714285,1.0,0.05714285714285716
1831,Буча!,>ем,буча!,>ем,False,1.0,1.0,1.0
1832,продолжатель,Продолжащей?,продолжатель,продолжащей?,False,0.25,1.0,0.09999999999999998
1833,"шпилька
Седов гегемон",ШИьки Себ0б 2Р2РМОН,шпилька седов гегемон,шиьки себ0б 2р2рмон,False,0.47619047619047616,1.0,0.32938406622617145
1834,одесную,'57 (оссну,одесную,'57 (оссну,False,1.1428571428571428,2.0,0.42380952380952375
1835,"тапер 9139934170
Алиев причинение",тапер 9139934170 Алиев причинение,тапер 9139934170 алиев причинение,тапер 9139934170 алиев причинение,True,0.0,0.0,0.0
1836,Чагин,ИНЛ),чагин,инл),False,1.0,1.0,1.0
1837,курьез,хурьез,курьез,хурьез,False,0.16666666666666666,1.0,0.11111111111111105
1838,"даже  :
ерошить-",даже @рошить,даже  : ерошить-,даже @рошить,False,0.3125,0.6666666666666666,0.07916666666666672
1839,"рэкет
52306",рЭкет 52306,рэкет 52306,рэкет 52306,True,0.0,0.0,0.0
1840,Минков,Минхо},минков,минхо},False,0.3333333333333333,1.0,0.15555555555555567
1841,воск,ВОСК,воск,воск,True,0.0,0.0,0.0
1842,поворотный Шипунов,поворотный Шипунов,поворотный шипунов,поворотный шипунов,True,0.0,0.0,0.0
1843,"кипа
венок",кча венок,кипа венок,кча венок,False,0.2,0.5,0.09333333333333327
1844,размыть?,Размъшъ?,размыть?,размъшъ?,False,0.375,1.0,0.15000000000000002
1845,"23065:
комар",28065: комар,23065: комар,28065: комар,False,0.08333333333333333,0.5,0.050000000000000155
1846,инструктивный,ИНСТРУКТИВНЫЙ,инструктивный,инструктивный,True,0.0,0.0,0.0
1847,животина,Кивотиню,животина,кивотиню,False,0.25,1.0,0.16666666666666663
1848,побуждать(,добуждать(,побуждать(,добуждать(,False,0.1,1.0,0.06666666666666676
1849,красоваться,красоваться т,красоваться,красоваться т,False,0.18181818181818182,1.0,0.03076923076923077
1850,Дунаев,""" Дунаее",дунаев,""" дунаее",False,0.5,2.0,0.18055555555555547
1851,кровушка,а: ; ' Кровушкб,кровушка,а: ; ' кровушкб,False,1.0,4.0,0.6027777777777779
1852,"пьянство
29090 чалма",ПЬЯНСтВО 29090 ЧОЛМО,пьянство 29090 чалма,пьянство 29090 чолмо,False,0.1,0.3333333333333333,0.040000000000000036
1853,"ротация
Тупица подле
корениться",ротация Тупица подле корениться,ротация тупица подле корениться,ротация тупица подле корениться,True,0.0,0.0,0.0
1854,"Кулев
скоп",Кулев скоп,кулев скоп,кулев скоп,True,0.0,0.0,0.0
1855,"техник недоучившийся
диапазон Сш n 8)",ТЬФЖ НЛо;ВХИся ДИРуОс ` Х31,техник недоучившийся диапазон сш n 8),тьфж нло;вхися дируос ` х31,False,0.6216216216216216,1.0,0.42128402912716634
1856,18670,18670,18670,18670,True,0.0,0.0,0.0
1857,"сигаретка гранат
нелояльность",(Иаретка  праЮ[ НеЛОЯЛЬЮОСТЬ,сигаретка гранат нелояльность,(иаретка  праю[ нелояльюость,False,0.27586206896551724,1.0,0.24279743245260477
1858,9406359655;,9/06359655,9406359655;,9/06359655,False,0.18181818181818182,1.0,0.08454545454545448
1859,"flat
загорелый
гедонизм",ЕЦАТ ЗАГОРЕЛЫИ ГЕДОНИЗМ,flat загорелый гедонизм,ецат загорелыи гедонизм,False,0.21739130434782608,0.6666666666666666,0.2930756843800322
1860,"свинарка
лосьон how
въезд специя",@ВЫн@рК( Л@СЬОН [о ВЪе30 @еця,свинарка лосьон how въезд специя,@вын@рк( л@сьон [о въе30 @еця,False,0.40625,1.0,0.32844827586206904
1861,"9539713682
помазание
неотразимость",9539713682 памазание нептразимасть,9539713682 помазание неотразимость,9539713682 памазание нептразимасть,False,0.08823529411764706,0.6666666666666666,0.07400379506641375
1862,гнуться,{нутися,гнуться,{нутися,False,0.2857142857142857,1.0,0.19047619047619035
1863,давать!,Давашы!,давать!,давашы!,False,0.2857142857142857,1.0,0.11428571428571421
1864,графин,ФЧШ,графин,фчш,False,0.8333333333333334,1.0,1.0
1865,оприходовать),оприходовать),оприходовать),оприходовать),True,0.0,0.0,0.0
1866,"подтопление  ?
судия Серпухов,","подшомление ? судия Серпухов,","подтопление  ? судия серпухов,","подшомление ? судия серпухов,",False,0.1,0.25,0.07399318859088966
1867,бомбочка,бомбочка,бомбочка,бомбочка,True,0.0,0.0,0.0
1868,"разгневать
sell
Линкевич",разпевать '@] Линевич,разгневать sell линкевич,разпевать '@] линевич,False,0.2916666666666667,1.0,0.11249999999999993
1869,"continent
упруго
Емец видеозапись
Пресняк стульчик",соппп угруго Емец вИдеозаПись Пресняк стульчи,continent упруго емец видеозапись пресняк стульчик,соппп угруго емец видеозапись пресняк стульчи,False,0.22,0.5,0.1787037037037037
1870,откуп,ошкул,откуп,ошкул,False,0.4,1.0,0.24
1871,"пересиливать
спокон spend",пересиливать споков зрелф,пересиливать спокон spend,пересиливать споков зрелф,False,0.24,0.6666666666666666,0.09599999999999997
1872,9865102106,9865102106,9865102106,9865102106,True,0.0,0.0,0.0
1873,"рысь
избиение
прошлый
сгущать",[ысъ избиение 'троиый сёуъиь,рысь избиение прошлый сгущать,[ысъ избиение 'троиый сёуъиь,False,0.3448275862068966,0.75,0.2387794198139025
1874,Барташ,Барша],барташ,барша],False,0.3333333333333333,1.0,0.12444444444444436
1875,Евграфова,'@оош ; т3овя,евграфова,'@оош ; т3овя,False,1.2222222222222223,3.0,0.5413105413105412
1876,"root
мальва
вольт 56049 жрец",2 ГООЬ ААЧи мальва ш_~ыш ВОЛЬТ 56049 жрец,root мальва вольт 56049 жрец,2 гооь аачи мальва ш_~ыш вольт 56049 жрец,False,0.6071428571428571,0.8,0.3108304297328687
1877,"69534 )
Косач
нотный",69534 ) Косач #оный,69534 ) косач нотный,69534 ) косач #оный,False,0.1,0.25,0.041637426900584806
1878,"проницаемый
герметик",дронищаемый герметик,проницаемый герметик,дронищаемый герметик,False,0.1,0.5,0.06666666666666676
1879,"71718
н-не
44913",71718 нне 449В3,71718 н-не 44913,71718 нне 449в3,False,0.125,0.6666666666666666,0.03833333333333322
1880,"лития
нехай!",лигия нехай,лития нехай!,лигия нехай,False,0.16666666666666666,1.0,0.0686868686868688
1881,"Ситников
долженствовать-",Ситников долженствовать ,ситников долженствовать-,ситников долженствовать,False,0.041666666666666664,0.5,0.008333333333333304
1882,"катарсис!
известись
Маслякова
нате
Шлойда",кагарсис! ИВВеСТИСЬ МаСЛЯКОВа наге шеша,катарсис! известись маслякова нате шлойда,кагарсис! иввестись маслякова наге шеша,False,0.17073170731707318,0.8,0.1581478620216067
1883,Остриков,Остриков,остриков,остриков,True,0.0,0.0,0.0
1884,Сапронов,Сапронов,сапронов,сапронов,True,0.0,0.0,0.0
1885,"Мороз
9669871860
Конкин
Сергель!",Моров 9669871860 КОнкин Серге лы,мороз 9669871860 конкин сергель!,моров 9669871860 конкин серге лы,False,0.125,0.75,0.03749999999999998
1886,"подшипниковый
вовнутрь
письмецо",подшцпнчковый вовнутрь пчсЬмецо,подшипниковый вовнутрь письмецо,подшцпнчковый вовнутрь пчсьмецо,False,0.0967741935483871,0.6666666666666666,0.03870967741935483
1887,"доигрывать
весельчак
колхозница",)оц:рыващь весельчак колх ознчца,доигрывать весельчак колхозница,)оц:рыващь весельчак колх ознчца,False,0.1935483870967742,1.0,0.116263440860215
1888,сбыт,сбыт,сбыт,сбыт,True,0.0,0.0,0.0
1889,"поклевать
Белявская",ПОКЛЕВАТЬ БЕЛЯВСКАЯ,поклевать белявская,поклевать белявская,True,0.0,0.0,0.0
1890,Шемет,Шеме?,шемет,шеме?,False,0.2,1.0,0.07999999999999996
1891,"крыса-
fill",Крыав ГШШ],крыса- fill,крыав гшш],False,0.5454545454545454,1.0,0.3484848484848485
1892,Душанбе,Дусанбе,душанбе,дусанбе,False,0.14285714285714285,1.0,0.07619047619047614
1893,"оспина
блеснуть
отборный
поволока
отросток",оспина блеснуть отборный поволока отросток,оспина блеснуть отборный поволока отросток,оспина блеснуть отборный поволока отросток,True,0.0,0.0,0.0
1894,фырчать,ФЫРяАТЬ,фырчать,фыряать,False,0.14285714285714285,1.0,0.06666666666666665
1895,"лапша
Шакун
вятич
base",лапша Шакун ВЯТИЧ Ь:зе,лапша шакун вятич base,лапша шакун вятич ь:зе,False,0.18181818181818182,0.25,0.07272727272727264
1896,"линейно
Иванович
Нестеров
shell  ?",линэйо Узанович Нэстеров 8}ы] ?,линейно иванович нестеров shell  ?,линэйо узанович нэстеров 8}ы] ?,False,0.3235294117647059,0.8,0.30980667161675335
1897,"баррикада изразец равноправный капеллан Жиляева
черноволосый бледно бытийный
направляющая правоверный вызволение
Жданович досточтимый 9215181441 Возняк веха 55861
переплетаться недокуренный            ?","{ЮЖи {13 [0ЮЮЯНы #ШОМН Жи/ МОрЮОЮСЙ 610}0 б8иной #ОЮрОМЯЮЩОЯ #ООО0О898й 6Э00Л689/ Ж'юобич Фбо""#мый 96518441 Возняк 640 55604/ (рИ(6@шЪ;ю   #обокуреный",баррикада изразец равноправный капеллан жиляева черноволосый бледно бытийный направляющая правоверный вызволение жданович досточтимый 9215181441 возняк веха 55861 переплетаться недокуренный            ?,"{южи {13 [0ююяны #шомн жи/ морюоюсй 610}0 б8иной #оюромяющоя #ооо0о898й 6э00л689/ ж'юобич фбо""#мый 96518441 возняк 640 55604/ (ри(6@шъ;ю   #обокуреный",False,0.6485148514851485,0.95,0.4753628466294906
1898,"Гильфанова сашин
пелерина вражда институция
богадельня совать Охрименко!",ГлЬфаюва саи пэлерин вражда итиуцИя богаделый СОваТЬ Охрименко:,гильфанова сашин пелерина вражда институция богадельня совать охрименко!,гльфаюва саи пэлерин вражда итиуция богаделый совать охрименко:,False,0.19444444444444445,0.75,0.22179802955665018
1899,"Панова
бодун",Панова бодун,панова бодун,панова бодун,True,0.0,0.0,0.0
1900,"Лямин
Букач",Лямин Букач,лямин букач,лямин букач,True,0.0,0.0,0.0
1901,"нападать
статут
Мазаник",навдагь Саут Мэзани,нападать статут мазаник,навдагь саут мэзани,False,0.30434782608695654,1.0,0.22326468344774986
1902,"Шошина !
танковый
каяться",ШошЧНЧ ПЯНКОВЫЧ КОЯЮЬСЯ,шошина ! танковый каяться,шошчнч пянковыч кояюься,False,0.36,1.0,0.19876449275362318
1903,упразднять,Упраэднять,упразднять,упраэднять,False,0.1,1.0,0.040000000000000036
1904,разграбить,рааграбитъ,разграбить,рааграбитъ,False,0.2,1.0,0.1399999999999999
1905,мсье,мсье,мсье,мсье,True,0.0,0.0,0.0
1906,Мазец,мазец,мазец,мазец,True,0.0,0.0,0.0
1907,Белая,Белая,белая,белая,True,0.0,0.0,0.0
1908,слупить,слу пить,слупить,слу пить,False,0.14285714285714285,2.0,0.029166666666666674
1909,ливневый,М1ВНеВЫ},ливневый,м1вневы},False,0.375,1.0,0.25
1910,"весомо .
Юрасова
кутерьма",весомо Юросова кутеръмо,весомо . юрасова кутерьма,весомо юросова кутеръмо,False,0.2,0.75,0.09608695652173904
1911,"Алай
кофий-",Алай кофий,алай кофий-,алай кофий,False,0.09090909090909091,0.5,0.018181818181818188
1912,пляс,ПЛЯС,пляс,пляс,True,0.0,0.0,0.0
1913,подвой,1о9бой,подвой,1о9бой,False,0.5,1.0,0.33333333333333337
1914,Гайко, Гашко,гайко,гашко,False,0.2,1.0,0.10666666666666669
1915,"9378302929
пассионарный",837330929 ШаФБлоотЭшД,9378302929 пассионарный,837330929 шафблоотэшд,False,0.5652173913043478,1.0,0.39324926281448025
1916,"напихать
батальон
Ивашкин
мелькать
88639",напихать батальон Ивашкин мелькать 88639,напихать батальон ивашкин мелькать 88639,напихать батальон ивашкин мелькать 88639,True,0.0,0.0,0.0
1917,Панюкова?,ПОнЮкоеа?,панюкова?,понюкоеа?,False,0.2222222222222222,1.0,0.13333333333333341
1918,"руководить
Матяш люд военврач",руководч/ь Машяш ЛЮо военерач,руководить матяш люд военврач,руководч/ь машяш люо военерач,False,0.1724137931034483,1.0,0.08563218390804594
1919,"воспылать
возомнить
первенство",ВОСПЫЛАТЬ ВОЗОМНИТЬ ПЕРВЕНСТВО,воспылать возомнить первенство,воспылать возомнить первенство,True,0.0,0.0,0.0
1920,"space,","5расе,","space,","5расе,",False,0.8333333333333334,1.0,0.5555555555555556
1921,зулус,зулус 6,зулус,зулус 6,False,0.4,1.0,0.05714285714285716
1922,трейдинг.,трейдинг,трейдинг.,трейдинг,False,0.1111111111111111,1.0,0.022222222222222254
1923,"Омельченко
соцлагерь
соприкоснуться",Омельчено сОЦЛагерь СОПрИОСНуТЬся,омельченко соцлагерь соприкоснуться,омельчено соцлагерь соприоснуться,False,0.05714285714285714,0.6666666666666666,0.011428571428571344
1924,Седнев,,седнев,nan,False,1.0,1.0,1.0
1925,Бушмакин,Бушмакин,бушмакин,бушмакин,True,0.0,0.0,0.0
1926,"Генрих
парабола",Генрчх парабола,генрих парабола,генрчх парабола,False,0.06666666666666667,0.5,0.026666666666666616
1927,марш,МарШ,марш,марш,True,0.0,0.0,0.0
1928,Короленко бубна.,Королено бубна,короленко бубна.,королено бубна,False,0.125,1.0,0.025000000000000022
1929,патио,патиб,патио,патиб,False,0.2,1.0,0.07999999999999996
1930,"Сивов
Булах:",СИВОВ Булах:|,сивов булах:,сивов булах:|,False,0.08333333333333333,0.5,0.01538461538461533
1931,"Шарай,",Шарай,"шарай,",шарай,False,0.16666666666666666,1.0,0.033333333333333326
1932,"гейзер молниеносный
вычесть Микоян мушка
полоцкий пестро
кормушка штаны",гейзе молниеносный вычесть Микоян мушка ПОЛОцкий   пестро КОрмушка шаны,гейзер молниеносный вычесть микоян мушка полоцкий пестро кормушка штаны,гейзе молниеносный вычесть микоян мушка полоцкий   пестро кормушка шаны,False,0.056338028169014086,0.2222222222222222,0.034456011430904265
